gu_name,dong_name,ADM_CD,세대수,총인구,생산가능인구_19_64세,생산가능인구비율_19_64세,65세이상인구비율,매매가_평당_중앙값,전세보증금_평당_중앙값,월세_평당_중앙값,total_workers,regular_workers,self_employed,self_employed_ratio,total_biz,total_corp,new_corp,corp_in,corp_out,순유입,total_commute,subway_share,bus_share,car_share,axis_commute_share,seoul_commute_share,accessibility_score,vulnerability_score,high_demand_low_access,supply_gap,commute_gap,supply_gap_norm,accessibility_norm,commute_gap_norm,integrated_score,cluster,type_label
수정구,신흥1동,31021510,7409,11971,8078,0.6747974271155291,0.2654748976693676,2620.623187948542,1416.9640766438447,4.632189086739767,3753.0,1801.0,1256.0,0.3346656008526512,573,82,0,0,0,0,1104383.35,0.3351878312906474,0.2828912985694686,0.2452947339345526,0.2121355968631109,0.1974286957040173,-0.087511094462208,0.087511094462208,-0.8278820498234698,0.4645951968308987,0.40956429256712823,0.9488400277640126,0.48645029122120126,0.24981831352669762,0.608546417797254,3,Type C (접근성 불량형)
수정구,신흥2동,31021520,12310,31527,21299,0.6755796618771212,0.1687125321153297,2620.623187948542,1416.9640766438447,4.632189086739767,3932.0,1765.0,1369.0,0.3481688708036622,412,187,3,0,0,0,4721415.66,0.3500304969971655,0.1743412546736035,0.3276111322085969,0.2160829037961955,0.3669006566122644,0.6600649446528102,-0.6600649446528102,0.0854819104266764,0.1846096060847927,0.5829835604084599,0.9877701112092199,0.7967712323885734,0.6343666273018875,0.6463866629576822,0,Type B (직주분리형)
수정구,신흥3동,31021530,6455,10623,7317,0.6887884778311212,0.2485173679751482,2620.623187948542,1416.9640766438447,4.632189086739767,4217.0,1893.0,1355.0,0.3213184728479962,588,122,0,0,0,0,1558550.93,0.327490356699476,0.2567260666932456,0.2843279430079324,0.1917999551687199,0.2452271360310894,0.0098230525551434,-0.0098230525551434,-0.719694354696111,0.5763290966242995,0.4370270911998093,0.9333041923982562,0.5268539726258439,0.31071565807902024,0.6084801825952554,3,Type A (자족형)
수정구,태평1동,31021540,8252,13530,9148,0.6761271249076127,0.2695491500369549,1743.7829369411002,1441.2144388095555,5.381810352403777,4852.0,2030.0,1553.0,0.3200741962077494,617,201,1,0,0,0,2081553.3,0.4689827639772664,0.2328997196468618,0.2206416429500027,0.2633491757553652,0.3391617515466731,1.1353198854573303,-1.1353198854573303,-2.4950113182742597,0.530389156099694,0.6025109273020384,0.9396918272523389,0.9940509107200131,0.6776675598041834,0.5809617256261868,0,Type D (복합 취약형)
수정구,태평2동,31021550,7535,13568,9124,0.6724646226415094,0.2524321933962264,1743.7829369411002,1441.2144388095555,5.381810352403777,3762.0,2069.0,987.0,0.2623604465709729,682,118,0,0,0,0,1483089.6,0.2862677480848088,0.3306877143498275,0.2582417137845212,0.216385012120805,0.2532426558831557,-0.200717867447329,0.200717867447329,-0.3732755959290534,0.41231915826391935,0.4696276680039607,0.9561086537607084,0.43945783760959095,0.3830057616769961,0.6655078387245049,3,Type C (접근성 불량형)
수정구,태평3동,31021560,6299,11497,7541,0.6559102374532487,0.2671131599547708,1743.7829369411002,1441.2144388095555,5.381810352403777,2520.0,982.0,1081.0,0.4289682539682539,567,89,0,0,0,0,1571406.81,0.3484759048485987,0.2657333335598819,0.2564685461685125,0.2030612461568853,0.2761577934766753,0.209961567809797,-0.209961567809797,-1.0866783987459423,0.33417318658002915,0.4792190396335606,0.9669743172059369,0.6099320398297997,0.40427413532927364,0.625092355532217,3,Type D (복합 취약형)
수정구,태평4동,31021570,5907,10833,7213,0.6658358718729807,0.2473922274531524,1743.7829369411002,1441.2144388095555,5.381810352403777,1955.0,908.0,684.0,0.3498721227621483,481,51,0,0,0,0,1417460.28,0.2758652256555647,0.3231882659879541,0.2716774398785975,0.199760208763574,0.2533149178778602,-0.2770550986623012,0.2770550986623012,-0.2721641453616247,0.27103840288368225,0.45307512664143423,0.9757527775225704,0.40777003570413584,0.34630135190242906,0.6718605058685162,3,Type C (접근성 불량형)
수정구,수진1동,31021580,6674,10701,6926,0.6472292309129988,0.3013737033922063,2570.116626564391,1223.0403378947694,5.146436077351844,3289.0,1307.0,1391.0,0.4229249011857707,512,128,0,0,0,0,1225604.69,0.3491501244173601,0.3030853284348969,0.2249555768263256,0.2128304255281014,0.2167291252968425,0.0030551414436719,-0.0030551414436719,-0.9200907476389784,0.47487727403984986,0.4295595508249439,0.9474103751784353,0.5240445934644475,0.2941567710825072,0.6099978033567921,3,Type A (자족형)
수정구,수진2동,31021590,7480,14263,9124,0.639697118418285,0.2836009254714997,2570.116626564391,1223.0403378947694,5.146436077351844,5181.0,2949.0,1235.0,0.2383709708550473,590,249,2,0,0,0,2264098.3,0.3995778407677794,0.2278238846785053,0.2904190069839282,0.2191564919434695,0.2612820305346552,0.4910707346523357,-0.4910707346523357,-1.1703702448645443,0.5678430512932924,0.4804385224781247,0.9344841190222499,0.7266212549210436,0.4069782758633229,0.5779007538915838,0,Type A (자족형)
수정구,단대동,31021600,6508,14102,9204,0.6526733796624592,0.2383349879449723,1500.7414880201768,956.8608776844072,3.4730398331906303,3724.0,2329.0,943.0,0.2532223415682062,572,88,1,0,0,0,2134934.17,0.4001969906172798,0.1808532157223377,0.3104633010768664,0.208638131087658,0.3233320007602468,0.7243632104931814,-0.7243632104931814,-1.6904024070068226,0.40460669274228594,0.5319701318479049,0.9571810193975449,0.8234616255084952,0.5212469712392114,0.5922080114782329,0,Type D (복합 취약형)
수정구,산성동,31021610,2093,4377,2799,0.6394790952707334,0.2611377655928718,3624.945861876922,944.3736196858886,4.007946285692905,1083.0,572.0,294.0,0.2714681440443213,225,28,0,0,1,-1,555070.24,0.3897411433911499,0.1511133437815005,0.3296028625134001,0.2051911449606552,0.2913743992283709,0.6192733121799459,-0.6192733121799459,-2.5044922476623928,0.38692390139335475,0.4965655441890261,0.9596396907203213,0.7798385096708711,0.44273911767945334,0.5827260586907033,0,Type D (복합 취약형)
수정구,양지동,31021620,4249,8842,5799,0.6558470934177788,0.2532232526577697,1520.8975694444446,1067.5825141297037,3.896121428571428,1936.0,991.0,575.0,0.297004132231405,392,44,0,0,0,0,1127521.29,0.3190979568997761,0.2194347301415479,0.3427352844042527,0.1668255164955263,0.2241618600200633,-0.0961339047917492,0.0961339047917492,-0.7969081333252459,0.3338506639075703,0.39098737651558957,0.9670191617799677,0.4828709381160126,0.20862495691941144,0.6045338703530068,3,Type C (접근성 불량형)
수정구,복정동,31021670,7875,13540,10305,0.7610782865583456,0.111669128508124,1711.0322664530463,1200.6537530266344,5.794566170026293,996.0,636.0,207.0,0.2078313253012048,790,675,2,0,2,-2,1477361.11,0.3413773021275753,0.1394714052003169,0.4019790259674561,0.2528916118332637,0.494981169305812,1.1496514886792848,-1.1496514886792848,-2.9085608483148304,0.09665211062590975,0.7478727811390757,1.0,1.0,1.0,0.7,0,Type B (직주분리형)
수정구,위례동,31021680,18748,45248,29311,0.6477855374823197,0.1631011315417256,,,,5199.0,3392.0,901.0,0.1733025581842662,774,1230,7,0,0,0,6791773.55,0.2770906429882368,0.1786790359051355,0.4224697803712846,0.2231166304784841,0.4986810933873673,0.7402231678431688,-0.7402231678431688,1.260227346920607,0.17737368223533828,0.7217977238658514,0.9887762169824197,0.8300451389361712,0.9421799005910685,0.7291509152894371,0,Type B (직주분리형)
수정구,신촌동,31021640,1991,4452,3052,0.6855345911949685,0.1401617250673854,1863.7298962917523,1096.7090762583068,5.051065835732301,22245.0,20230.0,693.0,0.0311530681051921,125,141,3,0,0,0,460313.86,0.0629850902164883,0.2605245255921687,0.5777572502379137,0.1575029786319632,0.3826762039208892,-0.8476502231199309,0.8476502231199309,0.1849941494754525,7.288663171690694,0.5401791825528524,0.0,0.17091437583464827,0.5394501192837,0.41056072303471547,2,Type C (접근성 불량형)
수정구,고등동,31021650,5280,11670,8055,0.6902313624678663,0.1560411311053984,4228.0648932811855,2450.7578253706756,4.903959168512561,9519.0,6332.0,1031.0,0.1083096963966803,1128,580,3,1,2,-1,1853620.74,0.1322633129363885,0.2768250208508133,0.5072300172903763,0.2528403837437252,0.3210457571570826,-0.509023269145137,0.509023269145137,0.4418620010508585,1.1817504655493483,0.5738861409008078,0.849124487475025,0.3114793880392876,0.6141935670939874,0.73046404870642,1,Type C (접근성 불량형)
수정구,시흥동,31021660,2180,3592,2593,0.7218819599109132,0.2085189309576837,2455.5738091495045,1520.6162371419189,4.347927765082267,17334.0,9748.0,3741.0,0.2158186223606784,685,1098,6,1,3,-2,632821.91,0.0648611550127902,0.2371783239932385,0.5943457457090889,0.3326177628295415,0.1816169145973879,-0.963791250320416,0.963791250320416,0.5131353913861485,6.684920940994987,0.5142346774269294,0.08394623222483233,0.12270390494841533,0.4819195125518476,0.44134317517096255,2,Type C (접근성 불량형)
중원구,성남동,31022510,18466,31792,22193,0.6980686965274283,0.2285795168595873,2002.2925129232513,1469.134168919482,4.905328473581213,14584.0,6752.0,4396.0,0.3014262205156335,3417,1006,6,4,1,3,5754575.709999999,0.3263023504473104,0.3102675922565975,0.2542097078430826,0.2238814108464813,0.2282381211147617,-0.047361055982603,0.047361055982603,2.072955548080619,0.6571441445500834,0.452119531961243,0.9220674121375458,0.5031166864465574,0.34418236981067957,0.6211466698642549,3,Type C (접근성 불량형)
중원구,중앙동,31022620,7524,16540,10906,0.6593712212817412,0.200241837968561,1974.8354373309287,920.8356545961004,3.372691719095392,1819.0,694.0,935.0,0.514018691588785,694,57,0,0,0,0,2353869.71,0.3469590889123595,0.2028428625303989,0.3148015528862895,0.2313753768383136,0.2749181283609829,0.3667402277864176,-0.3667402277864176,-0.8798268944364208,0.16678892352833302,0.5062935051992965,0.9902479553622878,0.6750113077213954,0.46431037126353,0.6328889012075555,0,Type D (복합 취약형)
중원구,금광1동,31022530,8249,19592,13362,0.6820130665577787,0.1519497754185381,1526.484263711564,1481.137266893806,4.968340079742049,2886.0,1383.0,963.0,0.3336798336798336,505,61,0,0,0,0,3173203.37,0.3542684722410338,0.2104255423124676,0.3023959791143169,0.2262754994587004,0.3268785607750484,0.5299253986761268,-0.5299253986761268,-0.6613888863762958,0.2159856308935788,0.5531540602337488,0.9834074893302511,0.7427499365236246,0.5682212437137325,0.6410043878891328,0,Type B (직주분리형)
중원구,금광2동,31022540,11839,23230,15621,0.6724494188549289,0.2333189840723202,1526.484263711564,1481.137266893806,4.968340079742049,5191.0,2285.0,2013.0,0.387786553650549,1860,194,0,0,0,0,3826452.87,0.3550119800639279,0.2297282365325461,0.2899953789317154,0.191591456658274,0.277193520027033,0.2682962079371191,-0.2682962079371191,0.2471809080883006,0.3323090711222073,0.46878497668530705,0.9672335097241344,0.6341469149459154,0.3811371369869314,0.6109904705019585,3,Type D (복합 취약형)
중원구,은행1동,31022550,4408,9259,6325,0.6831191273355653,0.2121179393023004,1796.685289657296,1073.6613048465722,3.2826766956201574,667.0,255.0,321.0,0.4812593703148425,227,28,0,0,0,0,199894.34,0.4121276270253575,0.2340647564108118,0.2535120804320923,0.191183560656395,0.2523609701429996,0.44041177991719,-0.44041177991719,-2.39648124566962,0.10545454545454545,0.4435445307993946,0.9987760815780319,0.7055925786534417,0.32516774543557203,0.5853829826658519,3,Type D (복합 취약형)
중원구,은행2동,31022560,10561,20383,13451,0.6599126723249767,0.2608546337634303,1796.685289657296,1073.6613048465722,3.2826766956201574,2649.0,963.0,1242.0,0.4688561721404303,829,95,0,0,0,0,3188241.04,0.3132404913776531,0.2691095651914699,0.311537279502556,0.1702904619470565,0.2602976225828812,-0.0814985184085616,0.0814985184085616,0.494508543947986,0.19693703070403687,0.4305880845299377,0.9860560670406867,0.48894612865068426,0.29643749171314776,0.6366698357350138,3,Type C (접근성 불량형)
중원구,상대원1동,31022570,11516,22293,14742,0.6612838110617683,0.2434845018615709,1986.8252333895423,1207.5139981904465,3.727899839864356,45629.0,40375.0,3441.0,0.0754125665695062,5688,3475,9,0,0,0,3337887.1799999997,0.1468016723081695,0.3036605748909704,0.3844495786703013,0.1411634452889714,0.1557405976469927,-1.2593900549006296,1.2593900549006296,2.798546073523436,3.0951702618369286,0.29690404293596406,0.5830765378763079,0.0,0.0,0.5332306151505232,3,Type C (접근성 불량형)
중원구,상대원2동,31022580,1515,2890,1872,0.6477508650519032,0.2598615916955017,1986.8252333895423,1207.5139981904465,3.727899839864356,4166.0,3278.0,537.0,0.1289006240998559,780,304,1,0,0,0,975728.69,0.2441890685821691,0.3323563438521009,0.3087723904070096,0.1748064157031371,0.189179252733169,-0.6859954770760339,0.6859954770760339,0.2117941887862715,2.2254273504273505,0.3639856684363061,0.7040083473555903,0.23801772092834586,0.14875005697208474,0.5548230397553577,3,Type C (접근성 불량형)
중원구,상대원3동,31022590,6304,11010,7128,0.6474114441416894,0.275386012715713,1986.8252333895423,1207.5139981904465,3.727899839864356,1734.0,536.0,957.0,0.5519031141868512,931,51,0,0,0,0,634417.54,0.2112568010020656,0.2948995231121762,0.3403958377317247,0.1771735270083307,0.169548142756728,-0.8278059537910752,0.8278059537910752,0.2592167367474418,0.24326599326599327,0.3467216697650587,0.9796143413302291,0.1791517885026616,0.11046802717987357,0.6712406081352552,3,Type C (접근성 불량형)
중원구,하대원동,31022600,8365,19467,12753,0.6551086453999075,0.2304926285508809,1569.590942293645,1524.8189145646709,3.430324785494318,5757.0,3445.0,1578.0,0.2741010943199583,1194,338,0,1,2,-1,2914869.67,0.1954362096745135,0.3651477803465566,0.3438438604357909,0.175620442372651,0.1808601537929879,-0.9755912946622192,0.9755912946622192,1.9957614373046055,0.4514231945424606,0.3564805961656389,0.9506715046870317,0.11780567296347916,0.13210794492553526,0.6845592834634295,3,Type C (접근성 불량형)
중원구,도촌동,31022610,10843,25686,16727,0.6512107762983727,0.1888188118040956,3093.7151265450266,1666.8038966576094,3.758762059939918,8848.0,6189.0,1687.0,0.1906645569620253,700,558,1,0,0,0,4193912.26,0.1670115483054955,0.3327623740035038,0.402428538168798,0.2513018830641711,0.2265567612045283,-0.7259196145988929,0.7259196145988929,2.346270310233484,0.5289651461708614,0.4778586442686994,0.9398898261036674,0.22144509783296729,0.40125752852348545,0.7298996596486225,3,Type C (접근성 불량형)
분당구,분당동,31023510,10065,24357,16149,0.6630126862914152,0.182329515129121,2910.012044715864,1423.2864852825644,4.378733276602389,3179.0,1902.0,824.0,0.2592010066058509,902,156,0,0,1,-1,3783688.5,0.1301873872545269,0.2735961932384233,0.4906477739909086,0.3749709429470371,0.2449249920085464,-0.4336710616708571,0.4336710616708571,1.5358322990399906,0.19685429438355317,0.6198959349555835,0.9860675709607698,0.3427583037869604,0.7162179207955368,0.8064649134868809,1,Type B (직주분리형)
분당구,수내1동,31023530,7871,17827,12076,0.6773994502720593,0.1467437033712907,2149.160756501182,1820.6274287773117,5.361814871928308,2326.0,1154.0,709.0,0.3048151332760103,3250,1739,1,0,0,0,2569378.54,0.1960332828186538,0.1523240363017899,0.4674958638052608,0.4762143189544763,0.2342813785522423,0.2669025360482058,-0.2669025360482058,-0.5547301292337619,0.19261344816164294,0.7104956975067186,0.9866572316531551,0.6335683977789418,0.9171182379929784,0.7797278447254731,1,Type B (직주분리형)
분당구,수내2동,31023540,3193,10344,6334,0.6123356535189481,0.1221964423820572,2149.160756501182,1820.6274287773117,5.361814871928308,21862.0,14805.0,2157.0,0.098664349098893,620,90,1,0,0,0,330797.93,0.1066688657936886,0.1243544057243647,0.6407219960536029,0.3693647312853932,0.2685767840096365,-0.2536966106981493,0.2536966106981493,-1.0114163914023078,3.4515314177455005,0.6379415152950297,0.533526953916712,0.41746621052785454,0.756233067768582,0.615040838738903,2,Type C (접근성 불량형)
분당구,수내3동,31023520,5130,13158,8811,0.6696306429548564,0.1207630338957288,2149.160756501182,1820.6274287773117,5.361814871928308,1895.0,912.0,670.0,0.3535620052770448,684,73,1,0,0,0,1869202.42,0.14523956693786,0.1945101429945719,0.5279796609721915,0.3701617824716516,0.2344406541310495,-0.2893140178699317,0.2893140178699317,0.0399320194141119,0.21507206900465328,0.6046024366027011,0.9835345138691692,0.40268132345660307,0.6823053741879395,0.7773010207670685,1,Type B (직주분리형)
분당구,정자동,31023780,6248,13712,9413,0.6864789964994166,0.1743728121353558,3949.967324603628,2270.3250983417465,5.679548055555555,1285.0,582.0,467.0,0.3634241245136186,1953,265,2,3,2,1,2223495.3600000003,0.2543565460824708,0.126310881979983,0.4267161322072648,0.4224780500930338,0.2431765140505387,0.4574365118272895,-0.4574365118272895,-1.133299895819115,0.13651333262509296,0.6656545641435725,0.9944575694251947,0.7126595933155467,0.817685329313286,0.7292907485693996,0,Type B (직주분리형)
분당구,정자1동,31023770,14112,30369,21182,0.6974875695610656,0.144818729625605,3949.967324603628,2270.3250983417465,5.679548055555555,3955.0,2908.0,535.0,0.1352718078381795,3768,2212,11,0,0,0,4743516.48,0.2550811481527729,0.1056413848487356,0.4045524956202955,0.4690967779866926,0.2423770527134141,0.6069789930610145,-0.6069789930610145,0.19914981107112,0.1867151354923992,0.7114738307001067,0.9874773517307195,0.7747351028194219,0.9192871980794036,0.7383565692702823,0,Type B (직주분리형)
분당구,정자2동,31023550,7098,13886,9366,0.6744922943972346,0.2061788852081233,3949.967324603628,2270.3250983417465,5.679548055555555,34876.0,24594.0,3834.0,0.1099323316894139,466,67,2,0,0,0,2309769.66,0.2043823192309141,0.1496698073348145,0.4829578807438313,0.3966475406738504,0.2585494280675173,0.1805939990406411,-0.1805939990406411,-0.5590712114878219,3.723681400811446,0.6551969687413677,0.495686358184139,0.5977414784642556,0.7944961489637274,0.5573009444234971,2,Type D (복합 취약형)
분당구,정자3동,31023560,6644,16491,11087,0.6723061063610454,0.1562064156206415,3949.967324603628,2270.3250983417465,5.679548055555555,3077.0,1273.0,1079.0,0.3506662333441664,529,128,0,0,0,0,2486522.8000000003,0.2080061884009267,0.1410780468210466,0.459828801891541,0.3314304162665505,0.2419500879164306,-0.0035752423438671,0.0035752423438671,-0.1006765204547336,0.27753224497158835,0.5733805041829811,0.9748498531481821,0.5212923022865685,0.6130723436587636,0.7174739536709314,1,Type B (직주분리형)
분당구,서현1동,31023580,12685,30588,20730,0.6777167516673205,0.1500261540473388,2532.241512806894,1837.444633839544,5.871535273924618,4985.0,3059.0,976.0,0.1957873620862587,4943,2227,11,0,0,0,4958737.59,0.1653929463123698,0.2248493935731735,0.4240139333527427,0.4696724649426697,0.207010005850708,-0.0779356743070271,0.0779356743070271,1.620941599196334,0.24047274481427883,0.6766824707933776,0.9800027234431038,0.4904250753757955,0.8421391455439762,0.7975153104276957,1,Type B (직주분리형)
분당구,서현2동,31023590,6546,17215,11524,0.6694162067963985,0.1665988963113563,2532.241512806894,1837.444633839544,5.871535273924618,2087.0,1073.0,627.0,0.3004312410158121,966,176,1,0,0,0,2716440.84,0.1399804017082882,0.2250769319165441,0.5198345125749178,0.3620525843504159,0.2738597764130119,-0.2621063139889738,0.2621063139889738,0.5311541656341496,0.1811003123915307,0.6359123607634278,0.9882580545206895,0.41397531876086263,0.7517335218805742,0.7966306827441894,1,Type B (직주분리형)
분당구,이매1동,31023600,9031,24534,16176,0.6593299095133285,0.1647101980924431,3228.39628191552,1960.375573596894,5.005478855890234,27057.0,19162.0,2680.0,0.0990501533799017,1224,414,1,0,0,0,3842569.54,0.2330323135804589,0.1880865167114191,0.4567747809711727,0.328126624890508,0.2882397491141874,0.1657160974413533,-0.1657160974413533,0.4498086611707212,1.6726632047477745,0.6163663740046954,0.7808664251569526,0.5915656191732703,0.7083913007842437,0.647394274546073,1,Type D (복합 취약형)
분당구,이매2동,31023610,4368,12768,8005,0.6269580200501254,0.1924342105263158,3228.39628191552,1960.375573596894,5.005478855890234,14854.0,9638.0,2499.0,0.1682375117813383,629,120,0,0,0,0,828356.48,0.1771794433237245,0.1766916340172772,0.534283681827418,0.3616664000185766,0.3028676075753149,0.0627820618358718,-0.0627820618358718,-1.2863020893869186,1.8555902560899438,0.6645340075938915,0.7554316684819418,0.5488374080804395,0.8152005527539486,0.6820816107948294,1,Type D (복합 취약형)
분당구,야탑1동,31023620,7563,16467,10973,0.66636302908848,0.2126677597619481,3213.740333193351,1745.49934826782,5.678811801984313,8298.0,6348.0,750.0,0.0903832248734634,3443,1638,6,0,0,0,2932633.78,0.2144325398856996,0.2451443255216135,0.3698755560266376,0.2450674980573269,0.1975079073769527,-0.4836367701122394,0.4836367701122394,1.0848335385859875,0.7562198122664723,0.4425754054342796,0.9082916174571466,0.32201739602862783,0.32301875974539646,0.6636170560978891,3,Type C (접근성 불량형)
분당구,야탑2동,31023640,5995,15551,9523,0.6123721947141663,0.2306604076908237,3213.740333193351,1745.49934826782,5.678811801984313,22365.0,18038.0,1921.0,0.0858931365973619,810,294,2,0,0,0,1498871.22,0.1955975243823815,0.2386375061628043,0.4596192993818375,0.3201430223953599,0.2810697464014302,-0.1193761821216262,0.1193761821216262,-0.5156715790147963,2.3485246245930904,0.6012127687967901,0.6868925124214438,0.47322300265727485,0.6747889600360025,0.6352267921821958,1,Type C (접근성 불량형)
분당구,야탑3동,31023630,12729,26547,17884,0.6736731080724753,0.2097412136964628,3213.740333193351,1745.49934826782,5.678811801984313,8551.0,5551.0,1914.0,0.2238334697696176,3134,987,4,0,0,0,4591105.58,0.2149424431228175,0.3019216996530059,0.3709425323213761,0.2700694718947422,0.2273559108561139,-0.4162046360638819,0.4162046360638819,2.019831468965415,0.4781368821292776,0.49742538275085607,0.9469571489442498,0.35000866675953896,0.44464576550000073,0.7071739891998384,3,Type C (접근성 불량형)
분당구,금곡동,31023710,11972,26667,17486,0.6557168035399558,0.2188847639404507,2242.880290742858,1639.5088431170616,6.203476543209877,5871.0,3663.0,1100.0,0.1873616079032533,1797,918,5,1,1,0,4119421.1,0.287328195216556,0.1003873019925057,0.4485664429887976,0.3910496553787414,0.258531270809163,0.6104719046194031,-0.6104719046194031,-0.2068177512133637,0.3357543177399062,0.6495809261879044,0.9667544717209324,0.7761850203468706,0.7820428632307952,0.6884591415535504,0,Type B (직주분리형)
분당구,구미동,31023670,12639,27854,18280,0.6562791699576362,0.2217275795217922,2613.6279202256655,1844.015329254878,6.089262512503403,37334.0,28199.0,2653.0,0.0710612310494455,2223,1048,4,3,4,-1,4620175.84,0.2798799103715498,0.1929145644811648,0.4116934540742501,0.2603258792324768,0.2184681514238528,-0.0120211953726145,0.0120211953726145,1.2806892276569446,2.0423413566739606,0.47879403065632964,0.7294652038869376,0.5177863631502112,0.40333169976506045,0.5574496825392298,3,Type C (접근성 불량형)
분당구,구미1동,31023720,6914,16037,10983,0.6848537756438237,0.1787740849286026,2613.6279202256655,1844.015329254878,6.089262512503403,26570.0,22445.0,1708.0,0.0642830259691381,2017,1105,2,0,0,0,2296506.12,0.3519368631162193,0.1592445527643531,0.3690509825421235,0.3187171295872815,0.2461246771131967,0.5889783332227007,-0.5889783332227007,-1.3331826279736505,2.419193298734408,0.5648418067004781,0.6770665161123037,0.7672629776971776,0.5941382208268229,0.5188891793838151,0,Type D (복합 취약형)
분당구,판교동,31023750,8983,26324,17162,0.651952590791673,0.1186369852605987,4292.618955995682,2444.89018374907,3.4386487829425896,14388.0,9974.0,2192.0,0.1523491798721156,1216,386,5,0,1,-1,3554516.18,0.0748561144543728,0.1881564539678083,0.6269879294796177,0.3795769767943636,0.3077155070014815,-0.3501028803497508,0.3501028803497508,1.2324923751700547,0.8383638270597833,0.6872924837958451,0.8968700534334186,0.3774476936581377,0.8656663040888082,0.8052136045025686,1,Type C (접근성 불량형)
분당구,삼평동,31023740,9090,23520,15794,0.6715136054421769,0.1383078231292517,5375.55381461988,3169.8739638814004,7.317661501205636,9885.0,6148.0,1461.0,0.1477996965098634,4529,3374,17,2,4,-2,4169653.88,0.1653902385777881,0.2136488820506127,0.4444088822067888,0.5184180126471268,0.2196096233296603,0.0992447801395214,-0.0992447801395214,0.7837594629306295,0.625870583765987,0.7380276359767871,0.9264157870939472,0.5639731862079784,0.9781688965813535,0.7948250279495914,1,Type D (복합 취약형)
분당구,백현동,31023760,10532,26189,17661,0.6743671006911298,0.1629310015655428,4253.440548308325,2296.4365068919624,6.193646248717922,95912.0,89689.0,2134.0,0.0222495620985903,2511,654,6,2,2,0,3981835.72,0.1789154651513347,0.1832913438226929,0.484560121430625,0.4517967862962257,0.2587983793873959,0.1553304461507776,-0.1553304461507776,0.5584092108977898,5.4307230621142635,0.7105951656836216,0.25833387821588816,0.5872545057687492,0.9173388035632202,0.5023588406246966,2,Type D (복합 취약형)
분당구,운중동,31023680,14082,38610,25934,0.6716912716912717,0.1219373219373219,3774.261782543532,2320.582801007054,6.8808463941235605,4886.0,2390.0,1375.0,0.2814162914449447,1929,747,3,3,2,1,5273954.58,0.0759543647795313,0.1607411302355205,0.6798484278945004,0.416372139097271,0.2927592486959643,-0.2555305212023006,0.2555305212023006,2.155627328406948,0.18840132644405028,0.7091313877932353,0.9872428983994698,0.416704949058936,0.9140929513202937,0.8441135600381952,1,Type B (직주분리형)
