ADM_CD,구,행정동명,법정동추정명,지도기준일자,기준연월,세대수,총인구,19세이상인구,65세이상인구,생산가능인구_19_64세,세대당_총인구,생산가능인구비율_19_64세,65세이상인구비율,법정동명,건축유형,매매_거래건수,매매가_평당_중앙값,매매가_평당_평균,매매가_총액_중앙값,매매_전용면적_중앙값,매매_거래건수_주의,전세_거래건수,전세보증금_평당_중앙값,전세보증금_평당_평균,전세보증금_총액_중앙값,전세_전용면적_중앙값,전세_거래건수_주의,월세_거래건수,월세보증금_평당_중앙값,월세_평당_중앙값,월세보증금_총액_중앙값,월세_총액_중앙값,월세_전용면적_중앙값,월세_거래건수_주의,가격매핑방식
31022510,중원구,성남동,성남동,20250630,2026-03,18466,31792,29460,7267,22193,1.721650601104733,0.6980686965274283,0.22857951685958733,성남동,연립_다세대,124.0,1835.681421545296,1854.5181743605042,31950.0,59.485,False,100.0,1302.7457651735344,1371.3926713395645,22350.0,53.695,False,125.0,222.76280323450132,4.851956947162426,3000.0,50.0,39.18,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022510,중원구,성남동,성남동,20250630,2026-03,18466,31792,29460,7267,22193,1.721650601104733,0.6980686965274283,0.22857951685958733,성남동,오피스텔,207.0,2168.9036043012065,2024.9209184307115,16900.0,30.33,False,231.0,2078.7109451758697,2044.5813514523395,24000.0,39.98,False,985.0,164.96007984031937,7.387262569832403,1000.0,70.0,23.54,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022620,중원구,중앙동,중앙동,20250630,2026-03,7524,16540,14218,3312,10906,2.1982987772461455,0.6593712212817412,0.20024183796856107,중앙동,단독_다가구,31.0,1857.1910112359549,2742.713451268703,78000.0,115.46,False,44.0,912.4835048800238,840.9502694123267,13000.0,46.650000000000006,False,136.0,41.80077507125081,1.3164922847751106,500.0,35.0,54.8,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022620,중원구,중앙동,중앙동,20250630,2026-03,7524,16540,14218,3312,10906,2.1982987772461455,0.6593712212817412,0.20024183796856107,중앙동,아파트,304.0,4768.033714885913,4639.932680708407,101250.0,74.92,False,266.0,2567.158489234028,2511.0302312919707,53100.0,74.92,False,146.0,552.0708082832331,6.20078138419429,10000.0,140.0,59.98,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022620,중원구,중앙동,중앙동,20250630,2026-03,7524,16540,14218,3312,10906,2.1982987772461455,0.6593712212817412,0.20024183796856107,중앙동,연립_다세대,41.0,1974.8354373309287,2111.6932339305044,28200.0,48.18,False,57.0,920.8356545961004,913.4760576339041,13000.0,48.18,False,25.0,126.34435314351234,3.372691719095392,2000.0,50.0,47.72,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022530,중원구,금광1동,금광동,20250630,2026-03,8249,19592,16339,2977,13362,2.375075766759607,0.6820130665577787,0.15194977541853819,금광동,단독_다가구,16.0,1104.1143848522702,1113.3868788091283,70030.0,178.85500000000002,False,138.0,857.9141788256151,857.3476354520106,13000.0,49.725,False,468.0,76.87906976744186,4.13225,1000.0,40.0,35.0,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022530,중원구,금광1동,금광동,20250630,2026-03,8249,19592,16339,2977,13362,2.375075766759607,0.6820130665577787,0.15194977541853819,금광동,아파트,673.0,4301.1242702251875,4182.070586147312,83500.0,59.98,False,634.0,2426.0729048723615,2331.603847176596,48000.0,59.95,False,296.0,529.2808539026017,6.310631424375919,10000.0,100.0,59.9,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022530,중원구,금광1동,금광동,20250630,2026-03,8249,19592,16339,2977,13362,2.375075766759607,0.6820130665577787,0.15194977541853819,금광동,연립_다세대,133.0,1899.8850574712642,1987.439840650213,30000.0,49.66,False,136.0,1098.276789214734,1122.9100889103363,15000.0,48.87,False,57.0,166.91744508962384,3.477958968963703,3000.0,45.0,48.48,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022530,중원구,금광1동,금광동,20250630,2026-03,8249,19592,16339,2977,13362,2.375075766759607,0.6820130665577787,0.15194977541853819,금광동,오피스텔,10.0,1153.0834699518637,1334.624618076427,9100.0,28.84,False,7.0,1863.9977445728784,1814.0200135627495,25000.0,35.71,False,22.0,66.19543452142571,5.804430159484097,500.0,45.5,25.8,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022540,중원구,금광2동,금광동,20250630,2026-03,11839,23230,21041,5420,15621,1.962158966128896,0.6724494188549289,0.23331898407232027,금광동,단독_다가구,16.0,1104.1143848522702,1113.3868788091283,70030.0,178.85500000000002,False,138.0,857.9141788256151,857.3476354520106,13000.0,49.725,False,468.0,76.87906976744186,4.13225,1000.0,40.0,35.0,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022540,중원구,금광2동,금광동,20250630,2026-03,11839,23230,21041,5420,15621,1.962158966128896,0.6724494188549289,0.23331898407232027,금광동,아파트,673.0,4301.1242702251875,4182.070586147312,83500.0,59.98,False,634.0,2426.0729048723615,2331.603847176596,48000.0,59.95,False,296.0,529.2808539026017,6.310631424375919,10000.0,100.0,59.9,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022540,중원구,금광2동,금광동,20250630,2026-03,11839,23230,21041,5420,15621,1.962158966128896,0.6724494188549289,0.23331898407232027,금광동,연립_다세대,133.0,1899.8850574712642,1987.439840650213,30000.0,49.66,False,136.0,1098.276789214734,1122.9100889103363,15000.0,48.87,False,57.0,166.91744508962384,3.477958968963703,3000.0,45.0,48.48,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022540,중원구,금광2동,금광동,20250630,2026-03,11839,23230,21041,5420,15621,1.962158966128896,0.6724494188549289,0.23331898407232027,금광동,오피스텔,10.0,1153.0834699518637,1334.624618076427,9100.0,28.84,False,7.0,1863.9977445728784,1814.0200135627495,25000.0,35.71,False,22.0,66.19543452142571,5.804430159484097,500.0,45.5,25.8,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022550,중원구,은행1동,은행동,20250630,2026-03,4408,9259,8289,1964,6325,2.1004990925589837,0.6831191273355653,0.21211793930230047,은행동,단독_다가구,9.0,863.9534331195058,936.4685035218135,44000.0,168.36,False,73.0,797.1529266281946,776.9818560202409,11700.0,45.11,False,214.0,82.64500000000001,3.7737492099690506,1000.0,40.0,36.3,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022550,중원구,은행1동,은행동,20250630,2026-03,4408,9259,8289,1964,6325,2.1004990925589837,0.6831191273355653,0.21211793930230047,은행동,아파트,178.0,3384.8896986131126,3483.3973119936463,70000.0,66.56,False,168.0,1369.1160345031315,1345.3630253181282,33600.0,84.63,False,118.0,87.87347155768208,2.313366273271785,2000.0,45.0,66.38,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022550,중원구,은행1동,은행동,20250630,2026-03,4408,9259,8289,1964,6325,2.1004990925589837,0.6831191273355653,0.21211793930230047,은행동,연립_다세대,353.0,1325.494837935174,1346.184995485448,17500.0,43.77,False,754.0,963.3574011999236,934.6605173027222,12570.0,42.98,False,262.0,131.60031847133757,3.2826766956201574,2000.0,45.0,42.605000000000004,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022550,중원구,은행1동,은행동,20250630,2026-03,4408,9259,8289,1964,6325,2.1004990925589837,0.6831191273355653,0.21211793930230047,은행동,오피스텔,3.0,2267.875741379418,2165.1446403738782,55000.0,79.5023,True,1.0,1183.9652084932206,1183.9652084932206,28000.0,78.18,True,,,,,,,,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022560,중원구,은행2동,은행동,20250630,2026-03,10561,20383,18768,5317,13451,1.930025565760818,0.6599126723249767,0.2608546337634303,은행동,단독_다가구,9.0,863.9534331195058,936.4685035218135,44000.0,168.36,False,73.0,797.1529266281946,776.9818560202409,11700.0,45.11,False,214.0,82.64500000000001,3.7737492099690506,1000.0,40.0,36.3,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022560,중원구,은행2동,은행동,20250630,2026-03,10561,20383,18768,5317,13451,1.930025565760818,0.6599126723249767,0.2608546337634303,은행동,아파트,178.0,3384.8896986131126,3483.3973119936463,70000.0,66.56,False,168.0,1369.1160345031315,1345.3630253181282,33600.0,84.63,False,118.0,87.87347155768208,2.313366273271785,2000.0,45.0,66.38,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022560,중원구,은행2동,은행동,20250630,2026-03,10561,20383,18768,5317,13451,1.930025565760818,0.6599126723249767,0.2608546337634303,은행동,연립_다세대,353.0,1325.494837935174,1346.184995485448,17500.0,43.77,False,754.0,963.3574011999236,934.6605173027222,12570.0,42.98,False,262.0,131.60031847133757,3.2826766956201574,2000.0,45.0,42.605000000000004,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022560,중원구,은행2동,은행동,20250630,2026-03,10561,20383,18768,5317,13451,1.930025565760818,0.6599126723249767,0.2608546337634303,은행동,오피스텔,3.0,2267.875741379418,2165.1446403738782,55000.0,79.5023,True,1.0,1183.9652084932206,1183.9652084932206,28000.0,78.18,True,,,,,,,,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022570,중원구,상대원1동,상대원동,20250630,2026-03,11516,22293,20170,5428,14742,1.935828412643279,0.6612838110617683,0.2434845018615709,상대원동,단독_다가구,80.0,1418.4865823767427,1767.545433750989,51250.0,114.765,False,371.0,797.1432624113476,764.7813635254976,10000.0,40.0,False,692.0,73.41331262021009,3.7278998398643557,1000.0,40.0,37.475,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022570,중원구,상대원1동,상대원동,20250630,2026-03,11516,22293,20170,5428,14742,1.935828412643279,0.6612838110617683,0.2434845018615709,상대원동,아파트,147.0,2807.747298919568,2656.462985588537,43500.0,49.98,False,224.0,1595.686774709884,1596.395363695168,24150.0,49.98,False,207.0,198.42737094837938,4.431544617847139,3000.0,60.0,49.98,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022570,중원구,상대원1동,상대원동,20250630,2026-03,11516,22293,20170,5428,14742,1.935828412643279,0.6612838110617683,0.2434845018615709,상대원동,연립_다세대,160.0,2509.211043559225,2364.34927232697,38150.0,55.74,False,329.0,1135.3634802518602,1211.0436657824002,20000.0,55.62,False,85.0,313.77084745762716,3.0680278422273783,4800.0,45.0,52.18,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022570,중원구,상대원1동,상대원동,20250630,2026-03,11516,22293,20170,5428,14742,1.935828412643279,0.6612838110617683,0.2434845018615709,상대원동,오피스텔,3.0,1464.4394232198601,1514.7153900258045,29800.0,67.27,True,1.0,1279.6645161290323,1279.6645161290323,24000.0,62.0,True,,,,,,,,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022580,중원구,상대원2동,상대원동,20250630,2026-03,1515,2890,2623,751,1872,1.9075907590759076,0.6477508650519032,0.2598615916955017,상대원동,단독_다가구,80.0,1418.4865823767427,1767.545433750989,51250.0,114.765,False,371.0,797.1432624113476,764.7813635254976,10000.0,40.0,False,692.0,73.41331262021009,3.7278998398643557,1000.0,40.0,37.475,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022580,중원구,상대원2동,상대원동,20250630,2026-03,1515,2890,2623,751,1872,1.9075907590759076,0.6477508650519032,0.2598615916955017,상대원동,아파트,147.0,2807.747298919568,2656.462985588537,43500.0,49.98,False,224.0,1595.686774709884,1596.395363695168,24150.0,49.98,False,207.0,198.42737094837938,4.431544617847139,3000.0,60.0,49.98,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022580,중원구,상대원2동,상대원동,20250630,2026-03,1515,2890,2623,751,1872,1.9075907590759076,0.6477508650519032,0.2598615916955017,상대원동,연립_다세대,160.0,2509.211043559225,2364.34927232697,38150.0,55.74,False,329.0,1135.3634802518602,1211.0436657824002,20000.0,55.62,False,85.0,313.77084745762716,3.0680278422273783,4800.0,45.0,52.18,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022580,중원구,상대원2동,상대원동,20250630,2026-03,1515,2890,2623,751,1872,1.9075907590759076,0.6477508650519032,0.2598615916955017,상대원동,오피스텔,3.0,1464.4394232198601,1514.7153900258045,29800.0,67.27,True,1.0,1279.6645161290323,1279.6645161290323,24000.0,62.0,True,,,,,,,,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022590,중원구,상대원3동,상대원동,20250630,2026-03,6304,11010,10160,3032,7128,1.7465101522842639,0.6474114441416894,0.275386012715713,상대원동,단독_다가구,80.0,1418.4865823767427,1767.545433750989,51250.0,114.765,False,371.0,797.1432624113476,764.7813635254976,10000.0,40.0,False,692.0,73.41331262021009,3.7278998398643557,1000.0,40.0,37.475,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022590,중원구,상대원3동,상대원동,20250630,2026-03,6304,11010,10160,3032,7128,1.7465101522842639,0.6474114441416894,0.275386012715713,상대원동,아파트,147.0,2807.747298919568,2656.462985588537,43500.0,49.98,False,224.0,1595.686774709884,1596.395363695168,24150.0,49.98,False,207.0,198.42737094837938,4.431544617847139,3000.0,60.0,49.98,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022590,중원구,상대원3동,상대원동,20250630,2026-03,6304,11010,10160,3032,7128,1.7465101522842639,0.6474114441416894,0.275386012715713,상대원동,연립_다세대,160.0,2509.211043559225,2364.34927232697,38150.0,55.74,False,329.0,1135.3634802518602,1211.0436657824002,20000.0,55.62,False,85.0,313.77084745762716,3.0680278422273783,4800.0,45.0,52.18,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022590,중원구,상대원3동,상대원동,20250630,2026-03,6304,11010,10160,3032,7128,1.7465101522842639,0.6474114441416894,0.275386012715713,상대원동,오피스텔,3.0,1464.4394232198601,1514.7153900258045,29800.0,67.27,True,1.0,1279.6645161290323,1279.6645161290323,24000.0,62.0,True,,,,,,,,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022600,중원구,하대원동,하대원동,20250630,2026-03,8365,19467,17240,4487,12753,2.3271966527196652,0.6551086453999075,0.23049262855088098,하대원동,단독_다가구,7.0,1129.7895193663883,1177.12702585676,64500.0,185.22,False,68.0,803.849371766445,839.5682520281971,12000.0,51.595,False,150.0,94.45142857142856,3.9118633333333332,1000.0,40.0,36.015,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022600,중원구,하대원동,하대원동,20250630,2026-03,8365,19467,17240,4487,12753,2.3271966527196652,0.6551086453999075,0.23049262855088098,하대원동,아파트,158.0,2829.708789269326,2868.473156768518,66500.0,84.03,False,191.0,1905.9206965525357,1884.0700076921219,40000.0,64.61,False,71.0,388.96340745970116,4.917189976254996,10000.0,110.0,73.9524,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022600,중원구,하대원동,하대원동,20250630,2026-03,8365,19467,17240,4487,12753,2.3271966527196652,0.6551086453999075,0.23049262855088098,하대원동,연립_다세대,59.0,1569.590942293645,1599.6513293819914,28000.0,57.87,False,44.0,1143.717132576806,1175.0622073952093,20250.0,59.655,False,75.0,357.5134151785714,2.948786237655304,3362.0,30.0,34.08,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022600,중원구,하대원동,하대원동,20250630,2026-03,8365,19467,17240,4487,12753,2.3271966527196652,0.6551086453999075,0.23049262855088098,하대원동,오피스텔,,,,,,,9.0,2105.0893950526574,2108.3279941219694,26000.0,40.83,False,17.0,1110.9309198229219,1.5209364005412718,13509.0,18.0,40.37,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022610,중원구,도촌동,도촌동,20250630,2026-03,10843,25686,21577,4850,16727,2.3689015954994006,0.6512107762983727,0.18881881180409563,도촌동,단독_다가구,,,,,,,48.0,1201.1073333333334,1197.4274572790055,24000.0,62.685,False,50.0,201.02364608239958,4.80993556433174,3000.0,50.0,45.0,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022610,중원구,도촌동,도촌동,20250630,2026-03,10843,25686,21577,4850,16727,2.3689015954994006,0.6512107762983727,0.18881881180409563,도촌동,아파트,107.0,3093.7151265450266,3150.3437471338493,83800.0,84.95,False,143.0,2023.5620953502062,2024.0038149543232,53000.0,84.95,False,269.0,307.2307197844496,1.9706706408345755,4782.0,28.0,46.97,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022610,중원구,도촌동,도촌동,20250630,2026-03,10843,25686,21577,4850,16727,2.3689015954994006,0.6512107762983727,0.18881881180409563,도촌동,연립_다세대,16.0,3334.4647081158955,3344.9166853880997,85500.0,84.9,False,14.0,2594.9905702934657,2613.5267402278905,66550.0,84.755,False,5.0,1563.0260047281324,3.8900917863026594,40000.0,100.0,84.82,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31022610,중원구,도촌동,도촌동,20250630,2026-03,10843,25686,21577,4850,16727,2.3689015954994006,0.6512107762983727,0.18881881180409563,도촌동,오피스텔,13.0,1358.315356959425,1395.008439096143,32900.0,83.92,False,6.0,1310.0456979650126,1287.685003382739,21000.0,56.36,False,43.0,163.08830784410458,3.6274323335771768,1000.0,50.0,45.18,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023510,분당구,분당동,분당동,20250630,2026-03,10065,24357,20590,4441,16149,2.4199701937406854,0.6630126862914152,0.182329515129121,분당동,단독_다가구,11.0,1323.4003267973858,1303.308436629374,158000.0,413.03,False,158.0,1093.9692947875603,1081.4438793499912,16000.0,50.0,False,777.0,143.73043478260868,4.62812,1000.0,50.0,40.0,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023510,분당구,분당동,분당동,20250630,2026-03,10065,24357,20590,4441,16149,2.4199701937406854,0.6630126862914152,0.182329515129121,분당동,아파트,265.0,5191.621392190153,5249.636568755798,134000.0,84.82,False,344.0,2279.057411764706,2254.5888653796296,55000.0,84.6,False,171.0,1169.228955435039,4.129346553204778,30000.0,100.0,84.82,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023510,분당구,분당동,분당동,20250630,2026-03,10065,24357,20590,4441,16149,2.4199701937406854,0.6630126862914152,0.182329515129121,분당동,연립_다세대,46.0,2910.0120447158642,3294.615914205523,125500.0,164.49,False,93.0,1752.6036757775685,1750.8990505721492,50000.0,84.985,False,33.0,550.9666666666666,5.063077285579642,20000.0,120.0,84.985,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023510,분당구,분당동,분당동,20250630,2026-03,10065,24357,20590,4441,16149,2.4199701937406854,0.6630126862914152,0.182329515129121,분당동,오피스텔,,,,,,,9.0,805.2238608119303,738.1212791731325,8900.0,54.4,False,7.0,182.30514705882354,2.6130404411764707,3000.0,43.0,54.4,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023530,분당구,수내1동,수내동,20250630,2026-03,7871,17827,14692,2616,12076,2.264896455342396,0.6773994502720593,0.14674370337129075,수내동,단독_다가구,10.0,1172.797421759638,1219.3615026538127,146500.0,407.12,False,81.0,1094.4286795308362,1156.4813835729854,19950.0,52.0,False,496.0,143.73043478260868,5.008787878787879,1000.0,50.0,30.0,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023530,분당구,수내1동,수내동,20250630,2026-03,7871,17827,14692,2616,12076,2.264896455342396,0.6773994502720593,0.14674370337129075,수내동,아파트,504.0,6672.471671388103,7076.875878083063,174750.0,84.72,False,1019.0,2731.287749287749,2695.2876354991813,80000.0,84.9,False,536.0,1228.465254552211,5.361814871928308,34500.0,129.0,84.72,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023530,분당구,수내1동,수내동,20250630,2026-03,7871,17827,14692,2616,12076,2.264896455342396,0.6773994502720593,0.14674370337129075,수내동,오피스텔,207.0,2149.160756501182,2235.1648110615033,24700.0,42.12,False,152.0,1820.6274287773117,1853.476850902155,26850.0,45.27,False,630.0,111.75799564788063,7.176873671151912,1000.0,75.0,35.01,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023540,분당구,수내2동,수내동,20250630,2026-03,3193,10344,7598,1264,6334,3.2395865956780456,0.6123356535189481,0.12219644238205724,수내동,단독_다가구,10.0,1172.797421759638,1219.3615026538127,146500.0,407.12,False,81.0,1094.4286795308362,1156.4813835729854,19950.0,52.0,False,496.0,143.73043478260868,5.008787878787879,1000.0,50.0,30.0,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023540,분당구,수내2동,수내동,20250630,2026-03,3193,10344,7598,1264,6334,3.2395865956780456,0.6123356535189481,0.12219644238205724,수내동,아파트,504.0,6672.471671388103,7076.875878083063,174750.0,84.72,False,1019.0,2731.287749287749,2695.2876354991813,80000.0,84.9,False,536.0,1228.465254552211,5.361814871928308,34500.0,129.0,84.72,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023540,분당구,수내2동,수내동,20250630,2026-03,3193,10344,7598,1264,6334,3.2395865956780456,0.6123356535189481,0.12219644238205724,수내동,오피스텔,207.0,2149.160756501182,2235.1648110615033,24700.0,42.12,False,152.0,1820.6274287773117,1853.476850902155,26850.0,45.27,False,630.0,111.75799564788063,7.176873671151912,1000.0,75.0,35.01,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023520,분당구,수내3동,수내동,20250630,2026-03,5130,13158,10400,1589,8811,2.5649122807017544,0.6696306429548564,0.12076303389572883,수내동,단독_다가구,10.0,1172.797421759638,1219.3615026538127,146500.0,407.12,False,81.0,1094.4286795308362,1156.4813835729854,19950.0,52.0,False,496.0,143.73043478260868,5.008787878787879,1000.0,50.0,30.0,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023520,분당구,수내3동,수내동,20250630,2026-03,5130,13158,10400,1589,8811,2.5649122807017544,0.6696306429548564,0.12076303389572883,수내동,아파트,504.0,6672.471671388103,7076.875878083063,174750.0,84.72,False,1019.0,2731.287749287749,2695.2876354991813,80000.0,84.9,False,536.0,1228.465254552211,5.361814871928308,34500.0,129.0,84.72,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023520,분당구,수내3동,수내동,20250630,2026-03,5130,13158,10400,1589,8811,2.5649122807017544,0.6696306429548564,0.12076303389572883,수내동,오피스텔,207.0,2149.160756501182,2235.1648110615033,24700.0,42.12,False,152.0,1820.6274287773117,1853.476850902155,26850.0,45.27,False,630.0,111.75799564788063,7.176873671151912,1000.0,75.0,35.01,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023780,분당구,정자동,정자동,20250630,2026-03,6248,13712,11804,2391,9413,2.1946222791293213,0.6864789964994166,0.17437281213535588,정자동,단독_다가구,16.0,1444.5246028626261,1457.4777234737426,188000.0,436.55,False,198.0,1256.2040000000002,1264.8752691590448,20000.0,55.0,False,966.0,143.73043478260868,5.61986,1000.0,58.0,28.0,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023780,분당구,정자동,정자동,20250630,2026-03,6248,13712,11804,2391,9413,2.1946222791293213,0.6864789964994166,0.17437281213535588,정자동,아파트,1148.0,6030.838083384586,6276.65001458292,133650.0,66.6,False,1748.0,2623.6507936507933,2695.9848871271306,60000.0,69.055,False,899.0,829.1447203411086,5.7392361111111105,20000.0,100.0,69.055,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023780,분당구,정자동,정자동,20250630,2026-03,6248,13712,11804,2391,9413,2.1946222791293213,0.6864789964994166,0.17437281213535588,정자동,연립_다세대,5.0,4898.570052604283,4969.308387762731,208000.0,134.97,False,18.0,1916.9994030326998,1877.8597272741836,84000.0,134.97,False,9.0,489.85700526042825,5.615287551565154,20000.0,250.0,134.97,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023780,분당구,정자동,정자동,20250630,2026-03,6248,13712,11804,2391,9413,2.1946222791293213,0.6864789964994166,0.17437281213535588,정자동,오피스텔,351.0,3001.3645966029726,3088.3152312999287,33900.0,37.72,False,807.0,2745.0296559905105,2689.173578835692,26000.0,34.07,False,1724.0,132.33787029623699,9.93056995058013,1500.0,90.0,29.99,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023770,분당구,정자1동,정자동,20250630,2026-03,14112,30369,25580,4398,21182,2.151998299319728,0.6974875695610656,0.14481872962560505,정자동,단독_다가구,16.0,1444.5246028626261,1457.4777234737426,188000.0,436.55,False,198.0,1256.2040000000002,1264.8752691590448,20000.0,55.0,False,966.0,143.73043478260868,5.61986,1000.0,58.0,28.0,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023770,분당구,정자1동,정자동,20250630,2026-03,14112,30369,25580,4398,21182,2.151998299319728,0.6974875695610656,0.14481872962560505,정자동,아파트,1148.0,6030.838083384586,6276.65001458292,133650.0,66.6,False,1748.0,2623.6507936507933,2695.9848871271306,60000.0,69.055,False,899.0,829.1447203411086,5.7392361111111105,20000.0,100.0,69.055,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
31023770,분당구,정자1동,정자동,20250630,2026-03,14112,30369,25580,4398,21182,2.151998299319728,0.6974875695610656,0.14481872962560505,정자동,연립_다세대,5.0,4898.570052604283,4969.308387762731,208000.0,134.97,False,18.0,1916.9994030326998,1877.8597272741836,84000.0,134.97,False,9.0,489.85700526042825,5.615287551565154,20000.0,250.0,134.97,False,행정동명에서 숫자를 제거한 법정동명 추정 매핑
